,PT08.S4(NO2),PT08.S2(NMHC),C6H6(GT)
2040,0.5415917266187051,0.4125358459647686,0.2285188782110883
2041,0.6060026978417266,0.4913286904274204,0.304490630995183
2042,0.5601393884892087,0.4100778369520688,0.2262979379500716
2043,0.4763938848920864,0.2778915744913286,0.1207278385533999
2044,0.4684127697841727,0.2773453502662843,0.1203498641849158
2045,0.4788669064748202,0.2778915744913286,0.1207278385533999
2046,0.4888714028776979,0.2923665164550048,0.1309240374528553
2047,0.4413219424460432,0.2270927215622013,0.08772790429269915
2048,0.4382868705035971,0.1945923801720606,0.06895661730520701
2049,0.4552607913669065,0.2247712686057627,0.0863254493185785
2050,0.4249100719424461,0.1977331694660658,0.07068872918933071
2051,0.344761690647482,0.07442305066229685,0.01674267374349858
2052,0.4082733812949641,0.1588146934316537,0.05049505524835669
2053,0.6773830935251799,0.4507715417178751,0.2642366786309035
2054,0.5019109712230216,0.3241840775638399,0.1545400356558766
2055,0.4242356115107914,0.2343301925440393,0.09216032323645743
2056,0.4066996402877698,0.2264099412808958,0.08731444369194974
2057,0.4307553956834533,0.2567253857708589,0.1064459970276127
2058,0.4613309352517986,0.3147617096818244,0.1473756487416232
2059,0.502248201438849,0.3461696026218762,0.1718085971532231
2060,0.451101618705036,0.2849924894169056,0.1256865185699542
2061,0.5074190647482015,0.3284173153079339,0.1578051956342565
2062,0.5384442446043165,0.3878191997815104,0.2066047403305578
2063,0.5898156474820144,0.4448996312986481,0.2586094863972436
2064,0.5916142086330936,0.4491328690427421,0.262661151916199
2065,0.6237634892086332,0.4603304656561519,0.2735064606000527
2066,0.5477742805755397,0.3842687423187219,0.2035336172919258
2067,0.4785296762589928,0.3090263553188584,0.1430847939761368
2068,0.4948291366906475,0.3240475215075789,0.1544351855771519
2069,0.5549685251798562,0.3850880786562884,0.2042406169238806
2070,0.5558678057553956,0.3804451727434112,0.2002479602134316
2071,0.4826888489208633,0.2766625699849788,0.1198780934225028
2072,0.5174235611510791,0.3083435750375529,0.1425775241778441
2073,0.4732464028776979,0.2564522736583368,0.1062666368894345
2074,0.4378372302158274,0.1941827120032773,0.06873199736927675
2075,0.4453687050359712,0.2038781919978151,0.07412876076120492
2076,0.5176483812949642,0.2789840229414174,0.1214852736922011
2077,0.5084307553956835,0.2680595384405298,0.1140003374765156
2078,0.5124775179856116,0.282671036460467,0.1240562276332455
2079,0.5098920863309353,0.2716099959033182,0.1164111084739609
2080,0.445818345323741,0.2164413491738359,0.08137059517084685
2081,0.4467176258992806,0.2154854567800082,0.08080978755728255
2082,0.4699865107913669,0.2823979243479449,0.1238650145204357
2083,0.461443345323741,0.2912740680049161,0.1301424637580617
2084,0.4099595323741007,0.2335108562064727,0.09165398783379085
2085,0.4713354316546762,0.2649187491465246,0.1118853278874235
2086,0.6051034172661871,0.3278710910828896,0.1573822740315468
2087,0.53630845323741,0.3032910009558925,0.1388472458339908
2088,0.6133093525179856,0.4013382493513588,0.218475532787153
2089,0.6378147482014389,0.4369793800355046,0.251100556158604
2090,0.5080935251798562,0.28553871364195,0.1260714103079482
2091,0.4300809352517986,0.172197186945241,0.05712446667788165
2092,0.4661645683453238,0.2227229277618462,0.08509578936680216
2093,0.5079811151079137,0.2823979243479449,0.1238650145204357
2094,0.4597571942446043,0.2232691519868906,0.08542298274471855
2095,0.4395233812949641,0.1738358596203742,0.05795909921551561
2096,0.5287769784172662,0.2494879147890209,0.1017356745883916
2097,0.5341726618705036,0.2598661750648641,0.1085176985114803
2098,0.4986510791366907,0.2126177795985252,0.0791370182278637
2099,0.4380620503597123,0.1264509080977741,0.03586805394498821
2100,0.4499775179856115,0.150621330055988,0.04660214252404294
2101,0.4821267985611511,0.2142564522736583,0.08009111197719503
2102,0.4778177458033723,0.2318266648459211,0.09061683162392596
2103,0.3870278776978417,0.1390140652737949,0.04130618696440197
2104,0.3879271582733814,0.159224361600437,0.05069302773051645
2105,0.3661196043165468,0.1474805407619828,0.04514364447072088
2106,0.36994154676259,0.1599071418817425,0.05102368300481201
2107,0.3379046762589928,0.1198962173972416,0.03315401660690337
2108,0.3567895683453238,0.1372388365424006,0.04051909074517036
2109,0.3972571942446043,0.166461832582275,0.05424241508517172
2110,0.3898381294964029,0.1838044517274341,0.06314282162690174
2111,0.4020908273381296,0.2038781919978151,0.07412876076120492
2112,0.431205035971223,0.2315990714188174,0.09047705178602448
2113,0.4478417266187051,0.2483954663389321,0.1010324141298829
2114,0.4486285971223021,0.2722927761846238,0.1168771331824603
2115,0.4425584532374101,0.2593199508398197,0.1081562061328255
2116,0.4577338129496403,0.2706541035094906,0.1157599816420257
2117,0.4856115107913669,0.2896353953297829,0.1289737801672373
2118,0.4522257194244605,0.2594565068960808,0.1082465320364442
2119,0.3990557553956834,0.1747917520142018,0.0584482567212972
2120,0.3755620503597123,0.1323228185170012,0.03837140070697858
2121,0.3789343525179856,0.1115662979653147,0.02982872433824298
2122,0.3755620503597123,0.113341526696709,0.03052568767859368
2123,0.3874775179856115,0.1256315717602075,0.03552414420921235
2124,0.5187724820143884,0.3161272702444353,0.1484051126531897
2125,0.6057778776978417,0.4252355591970504,0.2401391592864874
2126,0.7636016187050361,0.5708043151713779,0.3902555165371709
2127,0.6037544964028778,0.4192270927215622,0.2346110727040449
2128,0.6256744604316546,0.4578724566434521,0.271109905848042
2129,0.5524955035971224,0.4017479175201421,0.2188396126946585
2130,0.53630845323741,0.3595520961354636,0.1826941068123775
2131,0.5802607913669064,0.4170421958213847,0.2326143480316896
2132,0.5684577338129497,0.4352041513041104,0.2494303558502771
2133,0.5830710431654678,0.4431244025672538,0.2569183266373945
2134,0.579361510791367,0.4214119896217398,0.2366149965143737
2135,0.6108363309352518,0.4823159907141882,0.2953372291234483
2136,0.6045413669064748,0.4829987709954936,0.2960265285400729
2137,0.7776528776978417,0.6232418407756384,0.1272290393432908
2138,0.5736285971223023,0.3897309845691657,0.2082664460023209
2139,0.5410296762589928,0.34289225727161,0.1691857417074139
2140,0.5087679856115108,0.3021985525058036,0.138046156829067
2141,0.5021357913669064,0.2925030725112658,0.1310218719457256
2142,0.4783048561151079,0.252492148026765,0.1036801108873039
2143,0.4315422661870503,0.183667895671173,0.06307058316196698
2144,0.4049010791366907,0.1298648095043015,0.03731524990966403
2145,0.3919739208633093,0.0991396968455551,0.02512973905861896
2146,0.3817446043165468,0.08439164276935682,0.01996878586920309
2147,0.4119829136690648,0.1402430697801448,0.04185467283299273
2148,0.5369829136690647,0.2993308753243207,0.1359525520126154
2149,0.7160521582733814,0.4891437935272429,0.3022607761682471
2150,0.4099595323741007,0.2871773863170831,0.1272290393432908
2151,0.4099595323741007,0.5997541990987301,0.4237100742229378
2152,0.6734487410071943,0.4834084391642769,0.2964404343973585
2153,0.617918165467626,0.4503618735490919,0.2638424237076625
2154,0.6075764388489209,0.430288133278711,0.2448297825275392
2155,0.5640737410071943,0.4027038099139697,0.219690126667929
2156,0.5950989208633093,0.4428512904547317,0.256658564369494
2157,0.5582284172661871,0.4137648504711184,0.2296327790699606
2158,0.5270908273381296,0.3820838454185443,0.2016533393615207
2159,0.6809802158273381,0.5194592380172061,0.3338164310160086
2160,0.7161645683453237,0.5515499112385635,0.3686538878207786
2161,0.7191996402877698,0.5717602075652055,0.391341495923664
2162,0.6917715827338129,0.5230096954799945,0.3375986132597706
2163,0.6038669064748201,0.4296053529974054,0.2441936763614544
2164,0.5342850719424461,0.3430288133278711,0.1692946884472253
2165,0.492918165467626,0.2834903727980336,0.1246306072577852
2166,0.5402428057553956,0.3282807592516728,0.1576994205373249
2167,0.4912320143884892,0.2703809913969685,0.1155742257899378
2168,0.4756070143884892,0.22818517001229,0.08839112734235345
2169,0.4342401079136691,0.1716509627201966,0.05684735852236005
2170,0.4269334532374101,0.1575856889253038,0.049903032845665
2171,0.4380620503597123,0.1773863170831626,0.05978445192153286
2172,0.5055080935251799,0.2851290454731668,0.1257826953255094
2173,0.7476393884892087,0.5329782875870545,0.3483140773914133
2174,0.4099595323741007,0.2871773863170831,0.1272290393432908
2175,0.6454586330935252,0.459101461149802,0.272307068805286
2176,0.6778327338129497,0.4876416769083709,0.3007317748762603
2177,0.6390512589928057,0.4614229141062406,0.2745744566061291
2178,0.6514163669064748,0.4773999726887888,0.2903943551859173
2179,0.6232014388489209,0.4682507169192953,0.2812892427907016
2180,0.5440647482014389,0.3999726887887478,0.2172637804431013
2181,0.5008992805755397,0.3431653693841322,0.1694036646771047
2182,0.4762814748201439,0.3473986071282261,0.1727965398818921
2183,0.6551258992805755,0.5224634712549502,0.3370155650540632
2184,0.7808003597122304,0.6058992216304793,0.1272290393432908
2185,0.7393210431654678,0.5796804588283491,0.4003887511135622
2186,0.6599595323741008,0.4771268605762665,0.2901207861196742
2187,0.6039793165467626,0.4211388775092175,0.2363641126408832
2188,0.5449640287769784,0.3576403113478083,0.1811218268448563
2189,0.4958408273381296,0.2982384268742319,0.1351585181248548
2190,0.4748201438848921,0.2717465519595794,0.1165042511605661
2191,0.4388489208633093,0.2135736719923529,0.07969299748253639
2192,0.4708857913669065,0.2315990714188174,0.09047705178602448
2193,0.4255845323741007,0.177932541308207,0.06006733314987373
2194,0.4210881294964029,0.1581319131503482,0.05016580280705872
2195,0.4749325539568346,0.2179434657927079,0.08225510896763501
2196,0.5214703237410072,0.2979653147617097,0.1349603142834318
2197,0.6906474820143884,0.4965178205653421,0.3098142973571064
2198,0.4099595323741007,0.6434521371022804,0.1272290393432908
2199,0.4099595323741007,0.5661614092585006,0.3849989645335378
2200,0.642873201438849,0.4503618735490919,0.2638424237076625
2201,0.5922886690647482,0.3927352178069098,0.2108890265086848
2202,0.6221897482014389,0.4226409941280895,0.2377453639880752
2203,0.6031924460431655,0.4025672538577086,0.2195685394761966
2204,0.6264613309352518,0.4517274341117029,0.2651575740107706
2205,0.5565422661870505,0.3961491192134371,0.2138860105086582
2206,0.5581160071942446,0.3941007783695207,0.2120856800087933
2207,0.6758093525179856,0.5164550047794619,0.3306302242659636
2208,0.7339253597122302,0.5830943602348764,0.4043154300344927
2209,0.7339253597122302,0.5769493377031272,0.3972591102698564
2210,0.7169514388489209,0.5515499112385635,0.3686538878207786
2211,0.5427158273381296,0.3648777823296463,0.1871041494697718
2212,0.5734037769784173,0.4040693704765806,0.2209075597897552
2213,0.5673336330935252,0.4032500341390141,0.2201767593359866
2214,0.5211330935251799,0.3322408848832445,0.1607789836108818
2215,0.4840377697841727,0.2714734398470572,0.116317996922093
2216,0.3974820143884892,0.1625017069507032,0.05228815288916599
2217,0.3830935251798561,0.1294551413355182,0.03714037628724837
2218,0.3846672661870503,0.1309572579543903,0.03778318918493894
2219,0.4227742805755396,0.1780690973644681,0.06013813904713311
2220,0.4753821942446043,0.2593199508398197,0.1081562061328255
2221,0.7702338129496404,0.5687559743274614,0.38793272591203
2222,0.4099595323741007,0.624061177113205,0.1272290393432908
2223,0.69806654676259,0.5205516864672948,0.3349782577159333
2224,0.5496852517985611,0.3798989485183668,0.1997804211963557
2225,0.5320368705035972,0.3669261231735628,0.1888120990917427
2226,0.5429406474820144,0.3841321862624607,0.203415884491609
2227,0.5477742805755397,0.3883654240065547,0.207078940713371
2228,0.5116906474820144,0.3727525149073877,0.1937059462813807
2229,0.4960656474820144,0.3831762938686331,0.2025925589790314
2230,0.5023606115107915,0.3704765806363512,0.1917880108877697
2231,0.5124775179856116,0.4212754335654786,0.2364895405331706
2232,0.5765512589928057,0.4843643315581047,0.297407165845222
2233,0.5899280575539569,0.4944694797214256,0.3077081867186176
2234,0.5846447841726619,0.4765806363512222,0.2895739751569773
2235,0.5306879496402879,0.4368428239792435,0.2509719120879952
2236,0.5089928057553956,0.4178615321589513,0.2333622755658934
2237,0.3951214028776979,0.2661477536528745,0.1127109700620848
2238,0.4459307553956834,0.3021985525058036,0.138046156829067
2239,0.4053507194244605,0.2488051345077154,0.1012958985797187
2240,0.3674685251798561,0.1866721289089171,0.06466767228160292
2241,0.3588129496402878,0.1543083435750376,0.04833823434993144
2242,0.3880395683453238,0.1814829987709955,0.06191939469600012
2243,0.4373875899280575,0.2329646319814284,0.0913170753607059
2244,0.4215377697841727,0.2227229277618462,0.08509578936680216
2245,0.4044514388489209,0.2011470708725932,0.0725915256411451
2246,0.4814523381294964,0.3021985525058036,0.138046156829067
2247,0.5566546762589928,0.3849515226000273,0.20412271189849
2248,0.5719424460431655,0.4020210296326642,0.219082474679143
2249,0.5275404676258992,0.3484910555783149,0.1736767106242283
2250,0.516636690647482,0.3252765260139288,0.155379911834934
2251,0.4975269784172662,0.3161272702444353,0.1484051126531897
2252,0.459419964028777,0.2636897446401748,0.1110622221071874
2253,0.5091052158273381,0.29550730574901,0.1331819685075009
2254,0.5066321942446044,0.3034275570121535,0.1389475185720294
2255,0.4739208633093525,0.2804861395602894,0.1225299802286862
2256,0.4711106115107914,0.2402021029632664,0.09582292872269411
2257,0.4718974820143885,0.2427966680322272,0.09746016900659336
2258,0.4795413669064748,0.2426601119759661,0.09737371073660757
2259,0.5644109712230216,0.3490372798033593,0.1741175012197024
2260,0.58869154676259,0.3790796121808002,0.1990799763646024
2261,0.5928507194244605,0.3867267513314215,0.2056577148056864
2262,0.5297886690647482,0.3071145705312031,0.1416663435770907
2263,0.4804406474820144,0.2298238426874231,0.08938984851580596
2264,0.4265962230215828,0.1603168100505258,0.05122249656939217
2265,0.4539118705035971,0.1832582275023897,0.06285407175402626
2266,0.4316546762589928,0.1499385497746825,0.04628347832798178
2267,0.4015287769784173,0.1167554281032364,0.03188385517798589
2268,0.3576888489208633,0.08725931995083983,0.02093637149569217
2269,0.3464478417266187,0.07770039601256315,0.01777959473541891
2270,0.3309352517985611,0.07455960671855796,0.01678541133098884
2271,0.3302607913669065,0.09736446811416086,0.0244843924770104
2272,0.339703237410072,0.130547589785607,0.0376074377486687
2273,0.348021582733813,0.129182029222996,0.03702397695503438
2274,0.337455035971223,0.1356001638672675,0.03979796685648494
2275,0.3381294964028778,0.1070599481086986,0.02808820236876897
2276,0.3393660071942446,0.100505257408166,0.02563060307919054
2277,0.3592625899280575,0.1257681278164687,0.03558137043277608
2278,0.3721897482014389,0.1335518230233511,0.0389039081136987
2279,0.376011690647482,0.1462515362556329,0.04457805488733444
2280,0.3655575539568346,0.1428376348491055,0.04302216114706228
2281,0.3718525179856115,0.1633210432882698,0.05269007935482607
2282,0.3761241007194244,0.1659156083572307,0.05397112187588968
2283,0.3828687050359712,0.1671446128635805,0.05458231293299017
2284,0.3535296762589928,0.1215348900723747,0.03382452778341359
2285,0.3594874100719425,0.1330055987983067,0.03866687397822949
2286,0.341726618705036,0.1082889526150485,0.02855879497658699
2287,0.3192446043165468,0.07210159770585825,0.0160223819420557
2288,0.3076663669064748,0.04246893349720057,0.007894602765585977
2289,0.3040692446043166,0.02935955209613544,0.004959240350074199
2290,0.3169964028776979,0.03523146251536255,0.006221850682128272
2291,0.3373426258992806,0.05093540898538848,0.01001050184783651
2292,0.4189148681055305,0.1637307114570531,0.0528915134270796
2293,0.4645908273381296,0.2591833947835587,0.1080659116962152
2294,0.5008992805755397,0.2968728663116209,0.1341687182170183
2295,0.454136690647482,0.241021439300833,0.09633870450630158
2296,0.4776303956834533,0.2591833947835587,0.1080659116962152
2297,0.4435701438848921,0.2201283626928854,0.08354874254181893
2298,0.4466052158273382,0.2145295643861805,0.08025058779473011
2299,0.4648156474820144,0.2202649187491465,0.08362987241803153
2300,0.4036645683453238,0.1719240748327188,0.05698584362675835
2301,0.4491906474820144,0.218080021848969,0.08233571578524419
2302,0.4548111510791367,0.2504438071828485,0.1023526942127077
2303,0.5703687050359711,0.3680185716236515,0.1897256764791169
2304,0.5282149280575539,0.3284173153079339,0.1578051956342565
2305,0.4641411870503597,0.2519459238017205,0.1033254360572315
2306,0.440759892086331,0.2269561655059402,0.08764514729665579
2307,0.4137814748201439,0.1827120032773454,0.06256586605294441
2308,0.420863309352518,0.1999180663662433,0.07190411574632746
2309,0.4327787769784173,0.2130274477673084,0.07937509767553776
2310,0.4409847122302159,0.2097501024170422,0.07747876299927327
2311,0.3817446043165468,0.1383312849924894,0.04100273511813296
2312,0.3526303956834533,0.0827529700942237,0.01942375947799613
2313,0.3459982014388489,0.06527379489280347,0.01397279716558834
2314,0.3780350719424461,0.1106104055714871,0.0294560769709606
2315,0.4041142086330935,0.147753652874505,0.04526972322855493
2316,0.4946043165467626,0.2694250990031408,0.1149250622643814
2317,0.4099595323741007,0.5676635258773727,0.3866963077158557
2318,0.7612410071942446,0.5686194182712003,0.3877780821726624
2319,0.5211330935251799,0.3419363648777823,0.1684239404825612
2320,0.5448516187050361,0.3620101051481633,0.1847240082220084
2321,0.618929856115108,0.4354772634166325,0.2496870032736663
2322,0.5897032374100719,0.4301515772224498,0.244702505391408
2323,0.5367580935251799,0.3842687423187219,0.2035336172919258
2324,0.515625,0.3681551276799127,0.1898400042036134
2325,0.5650854316546763,0.4315171377850607,0.2459765341230834
2326,0.5848696043165469,0.4448996312986481,0.2586094863972436
2327,0.6245503597122302,0.473576403113478,0.2865743174346215
2328,0.5868929856115108,0.4469479721425645,0.2605666464878591
2329,0.6519784172661871,0.5112658746415404,0.3251572780019273
2330,0.5994829136690647,0.4223678820155674,0.2374939746899764
2331,0.5449640287769784,0.3553188583913697,0.1792203251509764
2332,0.5076438848920863,0.3274614229141063,0.1570653957642753
2333,0.529001798561151,0.3330602212208111,0.1614192566647269
2334,0.5482239208633093,0.3125768127816468,0.145734766422555
2335,0.4919064748201439,0.2564522736583368,0.1062666368894345
2336,0.436488309352518,0.1777959852519459,0.05999656148295875
2337,0.4218750000000001,0.147753652874505,0.04526972322855493
2338,0.4136690647482015,0.1327324866857845,0.03854857537015437
2339,0.4093974820143885,0.124812235422641,0.03518156090872625
2340,0.489658273381295,0.2545404888706814,0.1050146509176274
2341,0.6894109712230216,0.4817697664891438,0.2947862790345437
2342,0.4099595323741007,0.6405844599207975,0.1272290393432908
2343,0.6197167266187051,0.415949747371296,0.2316186881769711
2344,0.5970098920863309,0.3685647958486959,0.1901831613841372
2345,0.5032598920863309,0.2875870544858664,0.1275191384209738
2346,0.5177607913669064,0.3038372251809368,0.1392485188598017
2347,0.579136690647482,0.3949201147070872,0.2128050421107268
2348,0.5665467625899281,0.4018844735764031,0.2189610294838177
2349,0.5381070143884892,0.3643315581046019,0.1866498003196456
2350,0.5490107913669064,0.3677454595111294,0.1894971080488972
2351,0.5626124100719425,0.3835859620374164,0.2029452404409845
2352,0.5331609712230216,0.3751194865492284,0.1957091200700951
2353,0.6451214028776979,0.4726205107196504,0.2856226520897617
2354,0.6198291366906474,0.4555510036870135,0.2688546842682806
2355,0.5607014388489209,0.3802175793162912,0.2000530963227185
2356,0.5794739208633093,0.3947835586508261,0.2126850771021722
2357,0.5785746402877698,0.3906868769629933,0.2090994023936951
2358,0.5858812949640289,0.3908234330192544,0.2092185105732933
2359,0.5263039568345325,0.3232281851700123,0.1538067128175681
2360,0.427158273381295,0.1917247029905776,0.0673906294835268
2361,0.4367131294964029,0.1874914652464837,0.06510608986318094
2362,0.4170413669064748,0.1555373480813874,0.04892265617437097
2363,0.414568345323741,0.1601802539942646,0.05115619036280825
2364,0.532261690647482,0.3098456916564249,0.1436945149251863
2365,0.7600044964028778,0.5486822340570804,0.3654812945489025
2366,0.4099595323741007,0.6078110064181347,0.1272290393432908
2367,0.7088579136690647,0.5297009422367882,0.3447755459154059
2368,0.5186600719424461,0.3254130820701898,0.1554850307569117
2369,0.514613309352518,0.3017888843370203,0.1377462495745053
2370,0.5292266187050361,0.3200873958760071,0.151407545776196
2371,0.5154001798561152,0.3117574764440803,0.1451214240302876
2372,0.5086555755395683,0.3211798443260959,0.1522402421759898
2373,0.4973021582733814,0.3138058172879967,0.1466568141631233
2374,0.5094424460431655,0.3138058172879967,0.1466568141631233
2375,0.6226393884892087,0.4244162228594838,0.2393821302063642
2376,0.6883992805755397,0.4900996859210706,0.3032354844445719
2377,0.6097122302158273,0.4428512904547317,0.256658564369494
2378,0.5989208633093526,0.4054349310391916,0.222127829866005
2379,0.5051708633093526,0.2871773863170831,0.1272290393432908
2380,0.5274280575539569,0.2982384268742319,0.1351585181248548
2381,0.6437724820143884,0.4219582138467841,0.237117101284888
2382,0.5394559352517987,0.3362010105148163,0.1638835345658926
2383,0.4678507194244605,0.2347398607128226,0.09241392570100662
2384,0.4119829136690648,0.1500751058309436,0.04634714016966034
2385,0.3954586330935252,0.1279530247166462,0.03650199432232363
2386,0.3836555755395684,0.1007783695206882,0.02573123852986004
2387,0.3982688848920864,0.13341526696709,0.03884459498424987
2388,0.4705485611510792,0.2455277891574491,0.09919603694376859
2389,0.6165692446043165,0.41021439300833,0.2264210833458103
2390,0.4099595323741007,0.6221493923255497,0.1272290393432908
2391,0.722234712230216,0.5182302335108562,0.3325114192798957
2392,0.6143210431654678,0.4164959715963403,0.2321162927802772
2393,0.628484712230216,0.4287860166598388,0.2434312715938756
2394,0.5865557553956835,0.4065273794892803,0.2231060870033129
2395,0.5462005395683454,0.3747098183804451,0.1953617957472327
2396,0.565984712230216,0.3898675406254267,0.2083853539488323
2397,0.5523830935251799,0.3743001502116619,0.1950147313629907
2398,0.5795863309352518,0.4151304110337294,0.230873126545916
2399,0.6317446043165469,0.4771268605762665,0.2901207861196742
2400,0.5768884892086332,0.4468114160863035,0.2604359752132357
2401,0.670863309352518,0.5105830943602349,0.3244400337587275
2402,0.6161196043165469,0.4347944831353271,0.2490455937557598
2403,0.4874100719424461,0.2718831080158405,0.1165974249783121
2404,0.5596897482014389,0.3278710910828896,0.1573822740315468
2405,0.6027428057553956,0.3961491192134371,0.2138860105086582
2406,0.5306879496402879,0.3326505530520278,0.1610989864723498
2407,0.4735836330935252,0.2473030178888434,0.1003311874325677
2408,0.4391861510791367,0.1888570258090946,0.06583949253635242
2409,0.4169289568345324,0.1611361463880923,0.05162106879289502
2410,0.4315422661870503,0.1743820838454185,0.05823841149443695
2411,0.4141187050359712,0.146388092311894,0.04464075546888388
2412,0.4154676258992806,0.154991123856343,0.04866256048522428
2413,0.4691996402877698,0.2229960398743684,0.08525932093133222
2414,0.5154001798561152,0.3067049023624198,0.1413631613247324
2415,0.5496852517985611,0.3187218353133962,0.1503693729515424
2416,0.5325989208633093,0.2949610815239656,0.1327881234093637
2417,0.5358588129496402,0.3173562747507852,0.1493342003383168
2418,0.5227817745803507,0.3214074377531996,0.1524139618936352
2419,0.5246178057553956,0.3316946606582002,0.1603527291104647
2420,0.4099595323741007,0.2871773863170831,0.1272290393432908
2421,0.4099595323741007,0.2871773863170831,0.1272290393432908
2422,0.4099595323741007,0.2871773863170831,0.1272290393432908
2423,0.4099595323741007,0.2871773863170831,0.1272290393432908
2424,0.4099595323741007,0.2871773863170831,0.1272290393432908
2425,0.4099595323741007,0.2871773863170831,0.1272290393432908
2426,0.4099595323741007,0.2871773863170831,0.1272290393432908
2427,0.4099595323741007,0.2871773863170831,0.1272290393432908
2428,0.4099595323741007,0.2871773863170831,0.1272290393432908
2429,0.4099595323741007,0.2871773863170831,0.1272290393432908
2430,0.4099595323741007,0.2871773863170831,0.1272290393432908
2431,0.4099595323741007,0.2871773863170831,0.1272290393432908
2432,0.4099595323741007,0.2871773863170831,0.1272290393432908
2433,0.4099595323741007,0.2871773863170831,0.1272290393432908
2434,0.4099595323741007,0.2871773863170831,0.1272290393432908
2435,0.4099595323741007,0.2871773863170831,0.1272290393432908
2436,0.4099595323741007,0.2871773863170831,0.1272290393432908
2437,0.4099595323741007,0.2871773863170831,0.1272290393432908
2438,0.4099595323741007,0.2871773863170831,0.1272290393432908
2439,0.4099595323741007,0.2871773863170831,0.1272290393432908
2440,0.4099595323741007,0.2871773863170831,0.1272290393432908
2441,0.4099595323741007,0.2871773863170831,0.1272290393432908
2442,0.4099595323741007,0.2871773863170831,0.1272290393432908
2443,0.4099595323741007,0.2871773863170831,0.1272290393432908
2444,0.4099595323741007,0.2871773863170831,0.1272290393432908
2445,0.4099595323741007,0.2871773863170831,0.1272290393432908
2446,0.4099595323741007,0.2871773863170831,0.1272290393432908
2447,0.4099595323741007,0.2871773863170831,0.1272290393432908
2448,0.4099595323741007,0.2871773863170831,0.1272290393432908
2449,0.4099595323741007,0.2871773863170831,0.1272290393432908
2450,0.4099595323741007,0.2871773863170831,0.1272290393432908
2451,0.4099595323741007,0.2871773863170831,0.1272290393432908
2452,0.4099595323741007,0.2871773863170831,0.1272290393432908
2453,0.4099595323741007,0.2871773863170831,0.1272290393432908
2454,0.4099595323741007,0.2871773863170831,0.1272290393432908
2455,0.4099595323741007,0.2871773863170831,0.1272290393432908
2456,0.4099595323741007,0.2871773863170831,0.1272290393432908
2457,0.4099595323741007,0.2871773863170831,0.1272290393432908
2458,0.366681654676259,0.08780554417588418,0.02112265602351056
2459,0.4100719424460432,0.1625017069507032,0.05228815288916599
2460,0.4892086330935252,0.2882698347671719,0.1280032513833616
2461,0.6108363309352518,0.4569165642496245,0.2701803209467099
2462,0.71369154676259,0.5478628977195139,0.3645769736280289
2463,0.5402428057553956,0.397378123719787,0.2149692876850629
2464,0.4703237410071943,0.3296463198142837,0.1587585118290848
2465,0.417603417266187,0.2806226956165506,0.1226251390503118
2466,0.4119829136690648,0.2987846510992762,0.1355552914160412
2467,0.4061375899280575,0.2645090809777414,0.1116106773391616
2468,0.4285071942446043,0.2886795029359552,0.1282940877123369
2469,0.4553732014388489,0.315581046019391,0.1479929662060847
2470,0.4232239208633093,0.3037006691246756,0.139148155088107
2471,0.4920188848920864,0.3717055851427011,0.1928226976306218
2472,0.5555305755395683,0.4223678820155674,0.2374939746899764
2473,0.5672212230215827,0.4358869315854158,0.2500721834074802
2474,0.5582284172661871,0.4029769220264919,0.2199333862263122
2475,0.5331609712230216,0.3516318448723201,0.176217670924968
2476,0.5101169064748201,0.3144885975693023,0.1471701169390282
2477,0.4689748201438849,0.2687423187218353,0.1144623097361947
2478,0.4579586330935252,0.2447084528198825,0.09867393690709822
2479,0.4096223021582734,0.1812098866584733,0.06177610916582994
2480,0.36994154676259,0.1074696162774819,0.02824472445219985
2481,0.3591127098321493,0.08179707770039599,0.01910848456389082
2482,0.3562275179856115,0.07551549911238561,0.01708571457276422
2483,0.3733138489208633,0.116209203878192,0.03166497404506392
2484,0.4690872302158274,0.2444353407073604,0.0985001586044587
2485,0.6525404676258992,0.4758978560699167,0.2888910750520693
2486,0.4099595323741007,0.6403113478082753,0.1272290393432908
2487,0.5759892086330936,0.4043424825891029,0.2211513869216648
2488,0.5867805755395683,0.4058445992079749,0.2224944637542507
2489,0.5462005395683454,0.374436706267923,0.1951303906048497
2490,0.6246627697841727,0.4678410487505121,0.2808844224801474
2491,0.6118480215827338,0.4539123310118803,0.2672675593848711
2492,0.5487859712230216,0.3819472893622832,0.2015360662545575
2493,0.537544964028777,0.3489007237470982,0.1740072595092146
2494,0.5532823741007193,0.3939642223132596,0.2119658861964257
2495,0.6563624100719425,0.506349856616141,0.3200080938711235
2496,0.6589478417266188,0.5025262870408302,0.3160272485890853
2497,0.6898606115107915,0.5448586644817698,0.361269253877481
2498,0.6588354316546763,0.5029359552096135,0.3164527587565137
2499,0.4895458633093525,0.3091629113751195,0.1431863386050701
2500,0.5282149280575539,0.3352451181209887,0.1631318761013791
2501,0.564748201438849,0.3939642223132596,0.2119658861964257
2502,0.4854991007194245,0.2819882561791616,0.1235784262852226
2503,0.4246852517985611,0.1969138331284992,0.0702351655991748
2504,0.4062500000000001,0.1543083435750376,0.04833823434993144
2505,0.3838803956834533,0.1234466748600301,0.03461354120791864
2506,0.3825314748201439,0.113341526696709,0.03052568767859368
2507,0.3800584532374101,0.1167554281032364,0.03188385517798589
2508,0.4967401079136691,0.2507169192953708,0.1025292710563718
