,log_PT08.S4(NO2),log_PT08.S2(NMHC),log_C6H6(GT)
2163,0.4724175299884185,0.3573984292582852,0.2184876705922597
2164,0.4280645213658319,0.2949273717620897,0.1564007366473833
2165,0.4007327049098871,0.2495832205592317,0.1174546326338224
2166,0.4319400700724807,0.2838854438083706,0.146434777700203
2167,0.3996026335951377,0.2393168487074889,0.1093692730531945
2168,0.3890694403130439,0.2055376082695829,0.0847005758745729
2169,0.3606351674313797,0.1584138334209382,0.05529028635812253
2170,0.3555277033760518,0.1463365335473358,0.04869781023414336
2171,0.3632964088266714,0.1632969962460102,0.05806554020228483
2172,0.4091304448967585,0.2508591377977181,0.1184785229272641
2173,0.5582659564593772,0.4272124364410749,0.2988549804484606
2174,0.3435610035343111,0.2524517484226064,0.1197624436403356
2175,0.4980191496708088,0.3778208086921782,0.2408318420775837
2176,0.5175029212009692,0.39719209888255,0.2629270098475731
2177,0.4941175738259216,0.3794105598101802,0.2426123633756785
2178,0.5016333238800634,0.3902837676265036,0.2549478733508481
2179,0.4844003959564536,0.384071703701861,0.2478667919551097
2180,0.4344183860869479,0.336452728422892,0.1966055369803224
2181,0.4060644488513074,0.2950290442750134,0.1564939305642582
2182,0.3895264090947963,0.2981757757960969,0.1593911018405535
2183,0.5038770780085481,0.4203297277065017,0.2904399398277055
2184,0.5770629035338615,0.4736838623915481,0.1197624436403356
2185,0.553494831999309,0.4572225853374762,0.3367498774422631
2186,0.5067932239834103,0.3900988905692198,0.2547358466412279
2187,0.4724876144402116,0.3514585765767896,0.2121749051678053
2188,0.435000627733673,0.3057481275935482,0.1664646875638481
2189,0.4026884750533789,0.2610082892979607,0.1267723047274485
2190,0.3885360460077164,0.2403911934605881,0.1102025998685841
2191,0.3638434334173449,0.1935694546774054,0.0766767391359002
2192,0.3858647984738827,0.2083133831046384,0.08661526268390507
2193,0.3545819277696133,0.1637608181467187,0.05833242794605268
2194,0.3514228665418804,0.1468082873006303,0.04894805913865927
2195,0.3886122626153521,0.1971637526051376,0.07904692801962591
2196,0.419677185558038,0.2607978958614598,0.1265976849330157
2197,0.5251115810134671,0.4031409564023224,0.2698853694218148
2198,0.3435610035343111,0.4967989911561025,0.1197624436403356
2199,0.3435610035343111,0.4486276633034527,0.3256993920098077
2200,0.4964466610549828,0.3718130932604698,0.2341566231651234
2201,0.4651723957742533,0.3312695961894485,0.1913548224765585
2202,0.4837769329457142,0.352514999244067,0.2132914697367883
2203,0.4719969200978853,0.3383043101047346,0.1984971400270229
2204,0.486406692246718,0.3727541812275355,0.2351966788573703
2205,0.4424668651643504,0.3337178175562463,0.1938267924369411
2206,0.4434774037229894,0.3322496041079457,0.1923425782250471
2207,0.5162962441087854,0.416375377267458,0.2856526828324142
2208,0.550387832283225,0.4593813876093317,0.3395499456368904
2209,0.550387832283225,0.455492181721756,0.33451253928945
2210,0.5405502989579658,0.4392543740560024,0.3138276931734851
2211,0.4335443874879768,0.3110648878734307,0.171516853538997
2212,0.4532412834302822,0.3393747135543803,0.1995944836546272
2213,0.4493758527046574,0.3387909991687045,0.1989957329520189
2214,0.4194555134102355,0.2868624002747411,0.1490913173333852
2215,0.3947665957583525,0.24017641682746,0.1100357668490143
2216,0.3346720561170651,0.1505743268229872,0.05096698639959696
2217,0.3243226752550616,0.1217353406308366,0.03646728776899042
2218,0.3254598697566249,0.1230644050444428,0.03708688930897222
2219,0.3526086843020848,0.163876740015509,0.058399219488867
2220,0.3889170709694609,0.2305718537055811,0.1026975586525915
2221,0.5711116355732646,0.4502829322269356,0.327815392546893
2222,0.3435610035343111,0.4849299116661756,0.1197624436403356
2223,0.5294902783830296,0.4190732206303982,0.2889150053644826
2224,0.4380518469552335,0.3220102707766516,0.1821385577142741
2225,0.4265981379371494,0.3125645132481965,0.1729545724966449
2226,0.4336901069782164,0.3250733629399052,0.1851640833942546
2227,0.4368179509540088,0.3281271012140913,0.1882033423904789
2228,0.4132286585980879,0.3168178591965747,0.1770627084932129
2229,0.4028387605961925,0.3243825166257274,0.1844796921595119
2230,0.4070376120826558,0.3151585484252432,0.17545470961222
2231,0.4137490466706426,0.3515546611312714,0.2122763490136504
2232,0.4552397139005334,0.3949866210541854,0.2603677850166675
2233,0.4636887683870611,0.401771280801262,0.2682761293057816
2234,0.4603602712805618,0.3897290338844673,0.2543119120121436
2235,0.4257172746342118,0.3624482232296827,0.2239207788650062
2236,0.4114424122166238,0.3491497732423842,0.2097439973817796
2237,0.3329814386391576,0.2359790259585179,0.1067993530904855
2238,0.3687532355883518,0.2640540302440613,0.1293128944853703
2239,0.3402868940013941,0.2221872017638963,0.09648757601921756
2240,0.3129612387272593,0.1711528591983679,0.0626627056592708
2241,0.3066114874622119,0.1435013278678579,0.04720627652894459
2242,0.3278923691316863,0.1667704280118796,0.06007802040627521
2243,0.3628272923208047,0.2094215392464094,0.0873852928217049
2244,0.351739222128195,0.2010802797398411,0.08166826822621331
2245,0.3396467915631516,0.183276992613582,0.07007770677204668
2246,0.3930229161535257,0.2640540302440613,0.1293128944853703
2247,0.4425390803656816,0.3256651372938946,0.1857512618745906
2248,0.4523120814049531,0.337914788237895,0.1980985058635702
2249,0.4236589044301338,0.2989862307082529,0.1601413092281102
2250,0.4164951796911772,0.2816211365420409,0.1444292178844173
2251,0.4038150664827611,0.2746935381392083,0.1383741212343025
2252,0.3780390718698898,0.2340358104058751,0.1053165145862621
2253,0.4115169028867018,0.2589023603318071,0.1250295768351851
2254,0.4098768249881331,0.2649973770987783,0.1301046066449443
2255,0.387926103933302,0.2472398023585554,0.115585048721872
2256,0.386017633565117,0.2152743525968267,0.09150561408897427
2257,0.3865523725106731,0.2173642175162859,0.09299857283169338
2258,0.3917321525257008,0.2172543334438716,0.09291978940226991
2259,0.4475093769294898,0.2993912119834042,0.1605168026154178
2260,0.4629107508777872,0.3214163289654872,0.1815545763768259
2261,0.4655253161943626,0.3269461149534152,0.1870252394517986
2262,0.425129601069954,0.2678220899671942,0.1324889000478701
2263,0.3923397782469631,0.2068709418004472,0.08561776750636468
2264,0.3552913433198008,0.1486930799424716,0.0499537693652874
2265,0.3742577655161745,0.1682718430886367,0.06095781030677391
2266,0.3588308915938007,0.1397085059689224,0.04524434071150426
2267,0.3375636243968642,0.1104275418635179,0.03138611729369951
2268,0.3057838783774829,0.08366014449919276,0.02072021745182559
2269,0.2974698963340441,0.07482950808143621,0.01762338656861577
2270,0.2858818919476331,0.0719109094739136,0.01664609316133249
2271,0.2853750067462758,0.09291136687375526,0.02418945429771977
2272,0.2924481248165606,0.1227021080777361,0.03691752221787185
2273,0.29863802329207,0.1214935026610969,0.0363550504410716
2274,0.2907685812574874,0.1271612899168338,0.03902643164385574
2275,0.2912727405825095,0.1017078059266374,0.02770096332198612
2276,0.2921963730424789,0.09576939926344154,0.0253076459348672
2277,0.3069423394089851,0.1184655829492799,0.0349629795800746
2278,0.316407820179436,0.1253559093939658,0.03816622286771305
2279,0.3191892355851489,0.1364970848324664,0.04361302865017629
2280,0.3115628096752758,0.1335143229718043,0.04212242329728456
2281,0.3161620293461966,0.1512788829817707,0.05134886823038069
2282,0.3192709249206515,0.1535067082568376,0.05256505114409694
2283,0.32416011327795,0.1545602641049482,0.05314477662235913
2284,0.3027157554018555,0.1146981846791225,0.0332650593480423
2285,0.3071077243427946,0.1248739236032155,0.03793803893430306
2286,0.2939573059531785,0.1028173418846356,0.02815859422961228
2287,0.277059303332454,0.06962083213718578,0.01589537838417219
2288,0.2682441493264028,0.04159187424410526,0.007863603433894126
2289,0.2654895637850432,0.02893681476601096,0.004946983822989351
2290,0.2753536914572605,0.03462503699523415,0.00620257488195503
2291,0.2906845299861624,0.04968063328447263,0.009960728668255677
2292,0.349892402090319,0.1516309749987876,0.0515402016591669
2293,0.381575904712568,0.2304634114780715,0.1026160736462522
2294,0.4060644488513074,0.2599558791818827,0.1258999757351799
2295,0.3744123847665792,0.2159347818998628,0.09197617774204316
2296,0.390439720673618,0.2304634114780715,0.1026160736462522
2297,0.3671193118636301,0.1989560685324586,0.08024152717700035
2298,0.3692195810033013,0.194356812009572,0.07719303995818154
2299,0.3817293966545424,0.1990679816879669,0.08031639860263223
2300,0.3390863656247816,0.1586469064904002,0.05542131382467536
2301,0.3710052264449648,0.1972758665129853,0.07912140566844958
2302,0.3748760991268478,0.2234985340466624,0.09744670872073885
2303,0.4513104357606438,0.3133633948564923,0.1737227565815755
2304,0.4241003405762074,0.2839882451448785,0.146526140158534
2305,0.381268850131204,0.224699079893451,0.09832874304318966
2306,0.3651706772394605,0.2045364401565896,0.0840149438530712
2307,0.3462680115567919,0.167810109269975,0.0606866114742781
2308,0.3512646512104848,0.1822532764347734,0.06943661438174772
2309,0.3596157593838759,0.1931192577086312,0.07638226041148309
2310,0.3653267078217711,0.1904138113509626,0.07462383328809531
2311,0.3233469067600117,0.1295634049320784,0.04018441702432064
2312,0.302051137947799,0.07950684421132914,0.0192375259682575
2313,0.2971358949949337,0.06323185052724334,0.01387607755626278
2314,0.3206586236046306,0.1049097791057054,0.02903058214715292
2315,0.3394066474755456,0.1378066867816462,0.04427496046522821
2316,0.4018615006048658,0.2385641200306227,0.1087871939219776
2317,0.3435610035343111,0.4495863108124877,0.3269241611332307
2318,0.5660186782953583,0.4501958810843344,0.3277039661410316
2319,0.4194555134102355,0.2941136193013571,0.1556557812929129
2320,0.4349278660644882,0.3089616270449981,0.1695098430066388
2321,0.4817653483184485,0.361497381663322,0.2228931225784844
2322,0.4635473556738225,0.3577804367120759,0.2188965498703693
2323,0.4296750634416286,0.3251720163213299,0.1852619107897387
2324,0.415827895143711,0.3134632101981933,0.1738188478351287
2325,0.4479404114189219,0.3587348173915029,0.2199195872208911
2326,0.4605021353749976,0.3680398598430919,0.2300075293437273
2327,0.4852310757771672,0.3876923733026639,0.2519831182182091
2328,0.461778007393836,0.3694564913308905,0.2315613393047184
2329,0.501973610404598,0.4129476272037156,0.2815311527726661
2330,0.4696803980553277,0.3523230053872807,0.2130883465114622
2331,0.435000627733673,0.3040367464943214,0.1648534786942956
2332,0.4105480910957556,0.2832684137599992,0.1458869684502609
2333,0.4246151032452203,0.2874772173860231,0.1496427543803737
2334,0.4371084164269681,0.2719922377952897,0.1360461485932482
2335,0.4000548153799168,0.2282920937212915,0.1009909562230166
2336,0.3622014611183397,0.1636448828384907,0.05826566423471319
2337,0.3519764231571783,0.1378066867816462,0.04427496046522821
2338,0.3461884981786242,0.1246328435634751,0.03782413779011493
2339,0.3431622953435502,0.117616119880179,0.03457683250068994
2340,0.3985467469294229,0.2267693612103966,0.09985859363080381
2341,0.5243799304437308,0.3932371615591379,0.2583456460370844
2342,0.3435610035343111,0.495052556349037,0.1197624436403356
2343,0.4822512738425705,0.3478005054972084,0.2083293108544914
2344,0.4681330633817135,0.3137625964586002,0.174107212408939
2345,0.4076360113824329,0.2527699664046075,0.1200197664599255
2346,0.4172360851114522,0.265311628397651,0.130368851059892
2347,0.4568782993845342,0.3328371481906527,0.1929358933105264
2348,0.4488736826019205,0.3378173840591787,0.1979988807377525
2349,0.4305524488894465,0.3106646076719489,0.1711340428810389
2350,0.4376165280772859,0.3131637342788101,0.1735306195253829
2351,0.4463590424867291,0.3246786520604961,0.1847729167885866
2352,0.4273315984365116,0.3185406266515382,0.1787394153042019
2353,0.4978141826356227,0.3870434740910185,0.2512431551441844
2354,0.4823206725032042,0.375384525628067,0.2381146701723196
2355,0.4451353604913133,0.3222411529123343,0.1823658027506866
2356,0.4570918301159765,0.3327392481465195,0.192836973090071
2357,0.4565223134778167,0.3297977811761727,0.1898757869408044
2358,0.4611402748655791,0.3298959695998364,0.1899742919215233
2359,0.4228490983712288,0.2800743458237421,0.1430666608316735
2360,0.3556852457158814,0.1754015881022416,0.06521700605542102
2361,0.3623579556413508,0.1718430697399756,0.06307440909515982
2362,0.3485711535826918,0.144565472218943,0.04776359568957649
2363,0.3468244282477502,0.1485753844206503,0.04989069204528026
2364,0.4267448730804794,0.2699093376462804,0.1342638248900505
2365,0.5653163638211594,0.4374043977542607,0.3115069632284239
2366,0.3435610035343111,0.4748736305271369,0.1197624436403356
2367,0.5358252606356221,0.4250722537087079,0.2962271187674328
2368,0.417828414463881,0.2817241709040917,0.1445201958728862
2369,0.4151601650302416,0.2637393834325084,0.1290493315562965
2370,0.4247621296367226,0.2776979434035357,0.1409851468043613
2371,0.4156795492007005,0.2713678231636999,0.1355106785716216
2372,0.4112189069074423,0.2785251588369128,0.1417080840870616
2373,0.4036649276040166,0.2729281293001948,0.1368505903806815
2374,0.4117403416095619,0.2729281293001948,0.1368505903806815
2375,0.4840540756066719,0.3537620616149013,0.2146129733415282
2376,0.5237809088277622,0.3988430210221735,0.2648500066371003
2377,0.476055424024273,0.3666212186631914,0.2284562653196937
2378,0.4693289412633223,0.340346814340565,0.2005934623701204
2379,0.4089064221948546,0.2524517484226064,0.1197624436403356
2380,0.423585312790111,0.2610082892979607,0.1267723047274485
2381,0.4969938941215155,0.3520349454688262,0.212783754479477
2382,0.431429065206815,0.2898305207691068,0.1517622880884202
2383,0.3837992352562152,0.2108603087934807,0.08838985834008437
2384,0.3449950381968894,0.1398272496608033,0.04530518455191782
2385,0.3332231304832344,0.120404507453954,0.03585157698477778
2386,0.3247289646199322,0.09601753822253115,0.02540576168286347
2387,0.3352349607196011,0.1252354347236195,0.03810912921140525
2388,0.3856355020307945,0.2195593671190887,0.09457903707894673
2389,0.480306153396016,0.3437417446103342,0.2041002396750987
2390,0.3435610035343111,0.4837520552284699,0.1197624436403356
2391,0.54362269882539,0.417545336452345,0.2870654468371987
2392,0.4789144615702552,0.3481861963707583,0.2087332541470276
2393,0.4876499580512881,0.3568251443199775,0.2178747126042991
2394,0.461565475070412,0.3411238151566574,0.2013935962000581
2395,0.4358006568683113,0.3182426676683535,0.1784488975090101
2396,0.4485148352158614,0.3292084480877082,0.1892850502556985
2397,0.4397912299129742,0.317944619879152,0.1781585128079016
2398,0.4571629968953541,0.3472216901231477,0.2077237765340288
2399,0.4896497518425974,0.3900988905692198,0.2547358466412279
2400,0.4554535947697052,0.3693621116413297,0.2314576731890107
2401,0.5133404445632561,0.4124957314935536,0.2809897540797133
2402,0.480027969932229,0.3610216216277055,0.2223797346851525
2403,0.3970364007731089,0.2404985644812528,0.1102860477642134
2404,0.4444869221242717,0.2835769763749442,0.1461607947055587
2405,0.4717164151872101,0.3337178175562463,0.1938267924369411
2406,0.4257172746342118,0.2871698560803914,0.1493669587474624
2407,0.3876972797074456,0.2209836346838745,0.09561121397314487
2408,0.3640777809558154,0.172992363051173,0.0637627445535465
2409,0.3484918231316566,0.1493989623247227,0.05033284866042947
2410,0.3587523709231938,0.1607421231805293,0.05660564972764704
2411,0.3465065137640679,0.1366162104505714,0.04367305164179158
2412,0.3474599541668209,0.1440926589713641,0.04751560033910018
2413,0.384717790127904,0.2013036186575757,0.0818189639018321
2414,0.4156795492007005,0.2675086267181931,0.1322233036081486
2415,0.4380518469552335,0.2766629609058481,0.1400830846743565
2416,0.4269649354323669,0.2584806418226577,0.1246819596239007
2417,0.4290897118481242,0.2756269061094838,0.1391828184877364
2418,0.4205387770939,0.2786974092894975,0.1418588396474122
2419,0.4217437594723512,0.2864523121000377,0.1487240357156531
2420,0.3435610035343111,0.2524517484226064,0.1197624436403356
2421,0.3435610035343111,0.2524517484226064,0.1197624436403356
2422,0.3435610035343111,0.2524517484226064,0.1197624436403356
2423,0.3435610035343111,0.2524517484226064,0.1197624436403356
2424,0.3435610035343111,0.2524517484226064,0.1197624436403356
2425,0.3435610035343111,0.2524517484226064,0.1197624436403356
2426,0.3435610035343111,0.2524517484226064,0.1197624436403356
2427,0.3435610035343111,0.2524517484226064,0.1197624436403356
2428,0.3435610035343111,0.2524517484226064,0.1197624436403356
2429,0.3435610035343111,0.2524517484226064,0.1197624436403356
2430,0.3435610035343111,0.2524517484226064,0.1197624436403356
2431,0.3435610035343111,0.2524517484226064,0.1197624436403356
2432,0.3435610035343111,0.2524517484226064,0.1197624436403356
2433,0.3435610035343111,0.2524517484226064,0.1197624436403356
2434,0.3435610035343111,0.2524517484226064,0.1197624436403356
2435,0.3435610035343111,0.2524517484226064,0.1197624436403356
2436,0.3435610035343111,0.2524517484226064,0.1197624436403356
2437,0.3435610035343111,0.2524517484226064,0.1197624436403356
2438,0.3435610035343111,0.2524517484226064,0.1197624436403356
2439,0.3435610035343111,0.2524517484226064,0.1197624436403356
2440,0.3435610035343111,0.2524517484226064,0.1197624436403356
2441,0.3435610035343111,0.2524517484226064,0.1197624436403356
2442,0.3435610035343111,0.2524517484226064,0.1197624436403356
2443,0.3435610035343111,0.2524517484226064,0.1197624436403356
2444,0.3435610035343111,0.2524517484226064,0.1197624436403356
2445,0.3435610035343111,0.2524517484226064,0.1197624436403356
2446,0.3435610035343111,0.2524517484226064,0.1197624436403356
2447,0.3435610035343111,0.2524517484226064,0.1197624436403356
2448,0.3435610035343111,0.2524517484226064,0.1197624436403356
2449,0.3435610035343111,0.2524517484226064,0.1197624436403356
2450,0.3435610035343111,0.2524517484226064,0.1197624436403356
2451,0.3435610035343111,0.2524517484226064,0.1197624436403356
2452,0.3435610035343111,0.2524517484226064,0.1197624436403356
2453,0.3435610035343111,0.2524517484226064,0.1197624436403356
2454,0.3435610035343111,0.2524517484226064,0.1197624436403356
2455,0.3435610035343111,0.2524517484226064,0.1197624436403356
2456,0.3435610035343111,0.2524517484226064,0.1197624436403356
2457,0.3435610035343111,0.2524517484226064,0.1197624436403356
2458,0.3123856518183041,0.08416240468051975,0.02090266519287981
2459,0.3436407260998255,0.1505743268229872,0.05096698639959696
2460,0.3982448601346773,0.2533001047831372,0.1204490355037711
2461,0.4767535043318539,0.3763222601303915,0.2391588753889936
2462,0.5386498429319916,0.4368752038805596,0.3108444711750563
2463,0.4319400700724807,0.3345977120256857,0.1947187988475646
2464,0.3854826085208261,0.2849129819176864,0.1473491835702664
2465,0.3489677114655109,0.2473464405884619,0.1156698168707322
2466,0.3449950381968894,0.2614289434213157,0.127121774831129
2467,0.3408466477243777,0.2346839685791553,0.1058100242189589
2468,0.3566299788990431,0.2536180529602633,0.1207068351523783
2469,0.3752623635682836,0.2742784281290964,0.1380151708804205
2470,0.3529246650298896,0.2652068889369634,0.1302807507102846
2471,0.4001301591358387,0.3160549181879651,0.1763225131527222
2472,0.4418166935683928,0.3523230053872807,0.2130883465114622
2473,0.4493041295559804,0.3617827290757304,0.2232012963729159
2474,0.4435495459875664,0.3385963519661434,0.1987962558006091
2475,0.4273315984365116,0.3013126364507616,0.1623039266725466
2476,0.4121870693364462,0.2734476908019849,0.13729814183063
2477,0.3845647562305972,0.2380261095802427,0.1083720551796985
2478,0.377037260820126,0.2189013280516937,0.09410394068771102
2479,0.3433217976965481,0.1665392408648552,0.05994308059957783
2480,0.3147680723331388,0.1020777880483888,0.02785319750711406
2481,0.306832067588848,0.07862361912079217,0.01892821036381664
2482,0.3047069615687685,0.07280008069794638,0.01694139529737538
2483,0.3172266869136962,0.1099383050631528,0.03117397679996063
2484,0.3846412761066724,0.218681885435057,0.09394575722527454
2485,0.5023137811736026,0.389266520578965,0.2537822169357494
2486,0.3435610035343111,0.4948860700421511,0.1197624436403356
2487,0.4548831440982175,0.3395692093247104,0.1997941734557667
2488,0.461707168304797,0.3406382604008201,0.200893413730256
2489,0.4358006568683113,0.3180439790128221,0.1782552929078933
2490,0.4853002679584784,0.3837926469119938,0.2475507943945931
2491,0.4773813602246756,0.3742580822535364,0.2368630545654042
2492,0.4374713796627776,0.3234935837803868,0.1836007934338834
2493,0.4301869651676778,0.2992899820395004,0.1604229049551124
2494,0.4403703525583765,0.3321516465235013,0.1922437405483778
2495,0.5046238786814315,0.409689410908312,0.2776378683000287
2496,0.5061835711279484,0.4071478828088429,0.2746175383035737
2497,0.5246460471374708,0.434932426865397,0.3084175394276163
2498,0.506115808973086,0.4074204985586343,0.2749408153426751
2499,0.3984712837742725,0.2693879340159269,0.1338193974265942
2500,0.4241003405762074,0.2891148840775211,0.1511162601444624
2501,0.447724917398047,0.3321516465235013,0.1922437405483778
2502,0.395750810548026,0.2484121979098444,0.1165186155342693
2503,0.3539509133930987,0.1797464382942651,0.06787840525933174
2504,0.3409265869705932,0.1435013278678579,0.04720627652894459
2505,0.3248914341572514,0.1164013481078606,0.03402796685260084
2506,0.3239162207520469,0.107365877601841,0.03006904843079838
2507,0.3221258556904764,0.1104275418635179,0.03138611729369951
2508,0.403289481757669,0.2237169223419178,0.09760687769742153
2509,0.5571718996523691,0.4347556234703113,0.3081970823224423
2510,0.5140802139234669,0.3940662344268566,0.2593030672731099
2511,0.5257762536866581,0.4059656883365973,0.2732175933706668
2512,0.4862684561392266,0.3657690669286251,0.2275267377359132
2513,0.4429000781675155,0.3232959357908116,0.1834056408770385
2514,0.4347095492859768,0.3251720163213299,0.1852619107897387
2515,0.419677185558038,0.3071553044264128,0.1677949774371013
2516,0.4417444261790208,0.3204256413473096,0.1805824394100578
2517,0.461211154122794,0.3380121829299613,0.1981981443622733
2518,0.4527410511691632,0.3422881855579535,0.2025953735369048
2519,0.5099034360916886,0.4117722733321386,0.2801239600507122
2520,0.5219816880045396,0.4200606090684119,0.2901130344802376
2521,0.5375341010120244,0.4445212401637385,0.3204752193373776
2522,0.5331905601258856,0.4223010545097786,0.2928394565174455
2523,0.4540982427057503,0.3239875329136701,0.1840889267881446
2524,0.4733282449625695,0.3505933998825913,0.2112624707469812
2525,0.5079437773911019,0.3675672030303978,0.2294901574130035
2526,0.4956937262851638,0.3193347501794737,0.1795147786118857
2527,0.4436216830480125,0.2583751844009939,0.1245951038525655
2528,0.4001301591358387,0.1950311966591614,0.07763655681277193
2529,0.377191450936845,0.1549112028697361,0.05333853611128948
2530,0.3639996712115851,0.1308821127896669,0.04082665352170668
2531,0.3648585430192126,0.1397085059689224,0.04524434071150426
2532,0.3704621065961019,0.1577142880968526,0.05489788483531272
2533,0.4164210589484535,0.2275310173051035,0.1004242355558626
2534,0.4310639017921309,0.2594292584945845,0.1254645344874738
2535,0.4013348878411442,0.2312222602325745,0.1031869252051286
2536,0.403364582204552,0.2227337992084972,0.09688682223962648
2537,0.4017862871867566,0.2339277431879604,0.1052343380326053
2538,0.3744896854275384,0.1884930153251187,0.07338709423113833
2539,0.3790398802986273,0.2042024945866136,0.0837868320782804
2540,0.3850237876823113,0.2109708976794104,0.08846729717383474
2541,0.3756484788671074,0.2131801109937119,0.09002098745537838
2542,0.3952966779334999,0.2481991372932932,0.1163486935160363
2543,0.387086825663307,0.2440353561215136,0.1130515059266428
2544,0.4258641390785938,0.2982771185881776,0.1594848208347644
2545,0.483569025533066,0.3601646827511753,0.2214563793134342
2546,0.4677810622516754,0.3333265046966257,0.1934307002663008
2547,0.5483760856038992,0.4203297277065017,0.2904399398277055
2548,0.4925389331878397,0.3699282562120279,0.2320798380863254
2549,0.53233278566796,0.409689410908312,0.2776378683000287
2550,0.4564511010868305,0.3382069438615342,0.1983974614508647
2551,0.4317940953258527,0.2949273717620897,0.1564007366473833
2552,0.3415658709942832,0.1547942369651639,0.05327392089859169
2553,0.3496811196048406,0.1458645571373943,0.0484480343207121
2554,0.3319334317715011,0.1194355151300727,0.03540624121376559
2555,0.337002029452504,0.1363779450217578,0.04355303623387202
2556,0.4292360818718048,0.2627948485456836,0.1282596693487913
2557,0.4814875705388846,0.3463528384007769,0.206816334296214
2558,0.4930196529031713,0.3633032083195274,0.224846668938686
2559,0.4807927883251509,0.3444193497860602,0.2048035101868406
2560,0.4077107861235603,0.2477728798273336,0.1160090927661448
2561,0.4202680711650078,0.2664630390026928,0.1313391982486633
2562,0.4127823960395476,0.2804870573442515,0.1434296213243779
2563,0.4117403416095619,0.2780082293862702,0.141256114428183
2564,0.3851767513537377,0.2537240132252631,0.1207928080199214
2565,0.3675864196961793,0.2399615940554202,0.1098690175853038
2566,0.4136003919951792,0.3055469405895499,0.1662748971233249
2567,0.4042653479162604,0.3278319853789849,0.1879086262311137
2568,0.3992256591872353,0.3414150348839983,0.201693863504185
2569,0.4416721535666958,0.382768771921445,0.2463929304984178
2570,0.4292360818718048,0.3595929819256945,0.2208413415819138
2571,0.4104735282205765,0.3388883085640033,0.199095491497868
2572,0.4074116536056253,0.3341089773500074,0.1942231033302091
2573,0.3857119400205125,0.3057481275935482,0.1664646875638481
2574,0.3226144550487308,0.2150541125342692,0.09134894407920457
2575,0.3199241994825094,0.1912036562439291,0.07513520805692038
2576,0.3173085367193487,0.1775763729117961,0.06654292077388374
2577,0.3261902410611559,0.1864552018722686,0.07208563652625558
2578,0.2973864064571431,0.1227021080777361,0.03691752221787185
2579,0.2948784633268602,0.1148199354554341,0.03331933909343927
2580,0.3444376023871134,0.2007451778098692,0.08144240731225365
2581,0.4103989597853607,0.2873747741138953,0.1495508053805785
2582,0.4378342112040752,0.316453046987889,0.1767085926086292
2583,0.4431887826083514,0.3373302208011394,0.197500955942473
2584,0.4264513812594573,0.3199299292467406,0.1800969190409861
2585,0.357731040748386,0.2648926047166823,0.1300165629461262
2586,0.3678198918167776,0.2566863514051236,0.1232080598287904
2587,0.3625144256776581,0.2524517484226064,0.1197624436403356
2588,0.3382852119206577,0.2078697765763479,0.08630791355956245
2589,0.3494433734373776,0.2027541070569333,0.08280085370646431
2590,0.3756484788671074,0.2237169223419178,0.09760687769742153
2591,0.3763431109330115,0.2120761144143706,0.08924297419879175
2592,0.3859412189393204,0.2243718012127356,0.09808792058778842
2593,0.424173894325643,0.2680310108913846,0.1326660576775582
2594,0.412261504559228,0.2525578323350806,0.1198481980092388
2595,0.4000548153799168,0.2307887028878252,0.1028605939187259
2596,0.4301869651676778,0.2734476908019849,0.13729814183063
2597,0.4846773659069848,0.3501124225273519,0.2107559995945316
2598,0.4542409978808679,0.3068539331849937,0.1675096570479868
2599,0.4310639017921309,0.2698050786668814,0.1341749023698073
2600,0.3977918589944278,0.2180232685067488,0.09347175391486821
2601,0.4119637304187116,0.2244809060079996,0.09816817246455624
2602,0.3622014611183397,0.1703470109995754,0.06218361906015343
2603,0.3522135679351759,0.1254763695519143,0.03822334828422896
2604,0.3540298119690203,0.1314809510613502,0.04111982690860276
2605,0.358673844086607,0.1411325005135718,0.04597645921792959
2606,0.3967340576113197,0.213841924386498,0.09048891274604033
2607,0.4129311723546327,0.2459592558171191,0.1145694205991337
2608,0.4372294188108725,0.2888421258078437,0.1508703730257757
2609,0.4008079976102954,0.2659398348888374,0.1308978490622108
2610,0.3510272812683171,0.2172543334438716,0.09291978940226991
2611,0.2852059879002721,0.151865634157438,0.05166790243802271
2612,0.3032139287764891,0.1652667552978144,0.05920288476057659
2613,0.288075430328225,0.1696557667324199,0.06177403390434575
2614,0.3515019648215341,0.2278572638416278,0.1006669839379907
2615,0.36688567610072,0.2458524695497316,0.1144849176638315
2616,0.3890694403130439,0.2457456718778193,0.1144004351918385
2617,0.4121126285726497,0.2862472049308231,0.1485404980221678
2618,0.4150859452654841,0.2887057187690304,0.1507474748055296
2619,0.4410937845511515,0.3203265185836858,0.1804853060504018
2620,0.431429065206815,0.3089616270449981,0.1695098430066388
2621,0.3971875380816412,0.2697008088164142,0.1340859983549874
2622,0.3911241573709327,0.246813135685416,0.1152461796925723
2623,0.3578096416523368,0.1893973789409054,0.07396817453986762
2624,0.3374032008784323,0.1498692739148146,0.05058615339246216
2625,0.3438001521663249,0.1417252336232142,0.04628278881842459
2626,0.3356368415271641,0.127521975222818,0.03919932706161269
2627,0.3384454940174907,0.1388769050893964,0.04481928127607838
2628,0.3714705230799591,0.1883799123447346,0.07331457379141387
2629,0.5474662265692714,0.4118627342304769,0.2802321543528756
2630,0.3435610035343111,0.5114808781100187,0.1197624436403356
2631,0.5543346524563053,0.4451339048365281,0.3212523590301308
