,sqrt_PT08.S4(NO2),sqrt_PT08.S2(NMHC),sqrt_C6H6(GT)
854,0.8164506884182934,0.7284619651228305,0.5880527501069537
855,0.775495896115567,0.6959628808766346,0.545350498161707
856,0.7505243970075838,0.6757539878810205,0.5195334187166167
857,0.7520206592524211,0.6780739203295667,0.5224682980877501
858,0.7469211384412412,0.671801879978703,0.5145510069762189
859,0.7441317184400146,0.671801879978703,0.5145510069762189
860,0.7759306317730607,0.7005586814838398,0.551300750313375
861,0.7294085758363396,0.6439881542893053,0.4801049116941523
862,0.7112280391977015,0.6324339402568049,0.4661156299064657
863,0.8198854982348617,0.7500739642166713,0.6172516892038261
864,0.8793570861101231,0.7833791654348242,0.356691798816977
865,0.6402808230566497,0.8273786980801899,0.356691798816977
866,0.8397311363138585,0.7483424261170493,0.614888825769129
867,0.7959542483507617,0.7035735241937903,0.5552199760704564
868,0.6889903728013547,0.5571282759665581,0.3796071648503314
869,0.664236051697061,0.514437204169763,0.3342187849332365
870,0.6692937596382081,0.5117758453744965,0.3314781664789735
871,0.6753962332900932,0.5018061057275603,0.3213049120808919
872,0.6641514302492756,0.4826640985006326,0.3021871528717028
873,0.6131062555345033,0.3706418656852754,0.2014433412759222
874,0.625,0.4068242128837065,0.2318793152712945
875,0.6548621415690723,0.4664051861031613,0.2863799659780425
876,0.7142246890683772,0.5698511224775155,0.393649253490526
877,0.8547239657070328,0.739254582100715,0.6025544636085446
878,0.7760030640375614,0.6913365294224175,0.5393902301794904
879,0.6835029326877872,0.5673293792916081,0.390847349796864
880,0.6881741299217264,0.5724810346436189,0.3965811621021649
881,0.7080599698212782,0.5868512365927859,0.412778121203702
882,0.7008794578160279,0.5787676615088877,0.4036302557317648
883,0.8200225913715502,0.6945880410505563,0.5435761534782808
884,0.8252833609732361,0.6944897340596102,0.5434493804610033
885,0.80158341501245,0.677402293856968,0.5216178713983605
886,0.7966600694066764,0.6798839977847745,0.5247633828304841
887,0.8502406557333463,0.7369419486977081,0.5994336473623813
888,0.8300369455242651,0.7110066949604443,0.5649365278902908
889,0.6402808230566497,0.7719654328552668,0.6474757185482999
890,0.817895065475698,0.7057052764321761,0.5579987815173327
891,0.7526930068692868,0.6112424804693768,0.4409499614999421
892,0.7123335347631765,0.5626161554854416,0.3856352397313813
893,0.7172871804797403,0.5692517206891683,0.3929824240053897
894,0.6956474392335749,0.533335040281305,0.3539803942285701
895,0.6863749787913247,0.5117758453744965,0.3314781664789735
896,0.6751465335218857,0.4934363670358446,0.3128784738742836
897,0.6625415692130207,0.4584318603520325,0.2787736829811671
898,0.6312635781002823,0.3829637116286819,0.2115803953657641
899,0.6558055620775098,0.4312648242409896,0.2535808663308637
900,0.6612678578731278,0.4587296400913589,0.279056028183963
901,0.7100416696658518,0.5324381398792104,0.3530306038543757
902,0.7160323582977912,0.5463620951225974,0.3679087439085285
903,0.6881741299217264,0.5121759307870333,0.3318894969747931
904,0.7205706920921487,0.5559013899234813,0.3782655072513707
905,0.6622021524032385,0.4826640985006326,0.3021871528717028
906,0.643520555255208,0.4551434250300463,0.2756646151606952
907,0.6654196220290585,0.5205066912365419,0.3405082409193557
908,0.6282290685649049,0.4206859266892337,0.2440750922144949
909,0.6398417632621275,0.4560426226633295,0.2765131403648051
910,0.6470047201633611,0.4671365730760439,0.2870824887176616
911,0.6400174233239853,0.4555932456883713,0.2760889340851052
912,0.6468309576464195,0.4701959751919544,0.2900298902136516
913,0.684899430731131,0.5270246848441423,0.3473230463062462
914,0.6756458407762704,0.5351243313282592,0.3558787310134507
915,0.6468309576464195,0.4637626425351926,0.2838484341041796
916,0.6941916006530662,0.5290934844951741,0.349499147392309
917,0.7188526279561231,0.5818268328903841,0.4070811139791999
918,0.6763110103597404,0.5073540835079229,0.3269479304809038
919,0.6629655958607235,0.492050696321956,0.3114934945776583
920,0.6536594552618645,0.4741004836590685,0.2938119284824537
921,0.6623718825488948,0.4671365730760439,0.2870824887176616
922,0.6353460225304978,0.391428020362555,0.2186804707809021
923,0.6163976339713413,0.3272001652027373,0.1675953530643644
924,0.6215733402151246,0.3507663135069369,0.1855905600663858
925,0.6218445525065042,0.3536740696392134,0.1878712533919147
926,0.6388747695934013,0.380818239780191,0.2097983722220579
927,0.6687056648384626,0.4296787032946835,0.2521447322150827
928,0.707424653435099,0.5041138965570162,0.3236466803080355
929,0.7062318947828915,0.5148352214085452,0.3346295574244853
930,0.6753130102926374,0.464645160255427,0.2846927060720861
931,0.6296588947525535,0.3985156125318727,0.2247110483451063
932,0.6307291372723449,0.4002252540685866,0.2261773427264726
933,0.6880107651408082,0.5033005904669013,0.322820496303962
934,0.6878473615605104,0.509636752019125,0.3292829759182161
935,0.6835851586047991,0.5236454535010107,0.3437821104556844
936,0.6941916006530662,0.541087963850415,0.3622397448500718
937,0.7565659828005322,0.6263589622877017,0.4588361225018844
938,0.7038403136012882,0.5557785523592983,0.3781312993738389
939,0.70893260021999,0.5443589276264114,0.3657508060512191
940,0.6850635374618271,0.4997609697660904,0.3192362874737456
941,0.7194778532345274,0.5539327201192225,0.3761172580561562
942,0.7055949324032121,0.5259872336711023,0.3462341598145723
943,0.6530572815225631,0.4303138532397546,0.2527193596442403
944,0.6510747893252848,0.4002252540685866,0.2261773427264726
945,0.6203061149617928,0.3122515399008017,0.1566326984575251
946,0.633130568324388,0.3354432744282443,0.1737907391539307
947,0.6278711032546077,0.341295057085089,0.1782535827964553
948,0.7044522677952946,0.5058265816936411,0.3253896989668518
949,0.8003203045831447,0.665983536385125,0.5072555353751675
950,0.7984218922259156,0.692027520628812,0.5402785704398899
951,0.6846531968814576,0.5418445542416706,0.3630504778425289
952,0.6541751629990946,0.5028934441763466,0.3224072726325392
953,0.6780539759079688,0.5205066912365419,0.3405082409193557
954,0.7214281898384102,0.5851034379035605,0.4107922220588525
955,0.7632227674838817,0.6241749983080903,0.4562319220199818
956,0.6752297770378326,0.5276720560313698,0.348003316742635
957,0.6875204378911114,0.5481088612441961,0.3697952599700818
958,0.7190089852451841,0.5950544965673479,0.4221576350549218
959,0.7138311117590126,0.5996266306089678,0.4274273117295823
960,0.6627960177543911,0.5367804753443541,0.3576399968636802
961,0.6558912602891893,0.5284478546213804,0.3488193543664836
962,0.6447421546968722,0.5026218300900052,0.3221317412998522
963,0.6144798057338224,0.4445184061541262,0.2657311641694034
964,0.629033745706389,0.4570894508512263,0.2775025185344255
965,0.6335742789180088,0.4655260049517729,0.2855365493491672
966,0.6093360875788495,0.4179176904103735,0.2416159637552855
967,0.6019116728146279,0.3802799805150144,0.2093524170017296
968,0.5762459132332182,0.2965503333873447,0.1454968248010313
969,0.5712498917714741,0.2328363252064737,0.1042816260911897
970,0.5860143085148798,0.2718029183751574,0.1287327896036991
971,0.6214829098167098,0.3775771745439379,0.2071199093782531
972,0.6947581226015738,0.5226012940303443,0.342691391264716
973,0.826236265789922,0.7138817843077432,0.5687152348416703
974,0.6402808230566497,0.7979729884811182,0.356691798816977
975,0.8069644024135079,0.7072516059256364,0.5600183950590099
976,0.7713536872222541,0.673628810960175,0.5168515050539277
977,0.8045229606696159,0.6994857751116201,0.5499090278603141
978,0.7987034232262821,0.6918301649936484,0.5400247819265798
979,0.7699679989612949,0.6566917280372417,0.4957030410273567
980,0.7007992610702061,0.5745049938713039,0.3988443553535172
981,0.6635587779530621,0.5283186339678722,0.3486833697876598
982,0.7317934016741425,0.6287525609298705,0.4616980704680748
983,0.7895734664949207,0.7034764728761076,0.5550936159898858
984,0.849513191110358,0.758762369386343,0.6291694279480132
985,0.8351000457016724,0.7451422178065158,0.6105325480475531
986,0.7954598009730152,0.7125415196174549,0.5669523194664217
987,0.7200244799995075,0.6074326827044122,0.436493504558619
988,0.6701329997918861,0.5254677399802337,0.3456895064152026
989,0.6831739300537133,0.5514619998635073,0.3734291598344365
990,0.6221156465624713,0.4412810172988655,0.2627385730240241
991,0.6442188957268412,0.4779730976998728,0.297585713927041
992,0.6109021516158876,0.3912535483145012,0.2185329987651872
993,0.6087823972440766,0.3838541190422759,0.2123220632517646
994,0.5874512072192118,0.3319649641192633,0.1711634828407849
995,0.6252697259709824,0.4119941479348236,0.2363933782925426
996,0.6863749787913247,0.5458619924135676,0.3673694520281072
997,0.8737143689794459,0.7739088207025189,0.6501901582979104
998,0.6402808230566497,0.5358893414848658,0.356691798816977
999,0.8045928189566117,0.7059954711986455,0.5583775445211933
1000,0.7655022567151394,0.6727159656565833,0.5157014545805022
1001,0.7003178877373418,0.5878974216620038,0.4139689317796241
1002,0.6738966468587613,0.580181591127812,0.4052235412808546
1003,0.6781368625259556,0.5793572182080516,0.4042942463152404
1004,0.6575174040971444,0.5633438335073752,0.386437835024363
1005,0.6473521052730414,0.5576182745449738,0.3801436140371888
1006,0.6728115335755105,0.6148066067721715,0.4451378022320214
1007,0.7607887094533242,0.7040585801108993,0.5558517101695053
1008,0.8794849089302053,0.8178334571089912,0.356691798816977
1009,0.6402808230566497,0.8263051986436222,0.356691798816977
1010,0.8271201229819805,0.7652139369141,0.6380851751525433
1011,0.7303583102771353,0.6650601974480861,0.5061021368406675
1012,0.6777223280642557,0.5802992630874699,0.4053562699671067
1013,0.6503838103146669,0.5117758453744965,0.3314781664789735
1014,0.6424716212975184,0.4930210747470634,0.3124630880124291
1015,0.6250899215888402,0.4417449540143101,0.2631664500710557
1016,0.6092438408010021,0.3845649606123341,0.2129150441965874
1017,0.5958112177479077,0.3414950542057312,0.17840705920832
1018,0.5863019699779287,0.3146476454532816,0.1583662367664674
1019,0.59363757928518,0.3404938938742805,0.1776394045381738
1020,0.6440443815977482,0.4768289354419711,0.2964684056824073
1021,0.7277113774848263,0.6294037807428846,0.4624781189512193
1022,0.8080084763427464,0.723005244356825,0.580781401062103
1023,0.8572846962122398,0.766105691018013,0.6393219684852207
1024,0.791706107814686,0.7073481392784268,0.5601445837059593
1025,0.728328998115826,0.6522055774472583,0.4901687759375973
1026,0.7129644769017184,0.6266859004373002,0.459226552486553
1027,0.6817738976244356,0.5895211303969412,0.4158202235878714
1028,0.6743135331633159,0.6058569791871873,0.4346564099396945
1029,0.7112280391977015,0.6779732187740504,0.5223407477358002
1030,0.7307173473557466,0.6959628808766346,0.545350498161707
1031,0.81410674003638,0.7746142983519296,0.6511767998569613
1032,0.8175513976318457,0.7845114056333127,0.356691798816977
1033,0.8708793001304391,0.5358893414848658,0.356691798816977
1034,0.7879345323934785,0.7307079991220037,0.5910575522468203
1035,0.705674584142745,0.6258136858177688,0.4581852901039946
1036,0.6415085918218828,0.5349967232827276,0.3557431903220665
1037,0.6416837955918631,0.5261170269448042,0.3463703012428451
1038,0.6844889917713177,0.5704498944431402,0.3943159022369142
1039,0.6417713795403487,0.4989405681681702,0.3184082132516946
1040,0.5942999630179742,0.3992003477662539,0.225297777815899
1041,0.5899335409466162,0.3755827553518815,0.205479807073655
1042,0.5855345586935586,0.3505716055743615,0.1854383138393966
1043,0.5885027031838309,0.3790210695814576,0.2083111490949248
1044,0.6242801610050255,0.4516799177006613,0.2724077305523462
1045,0.8397311363138585,0.7332265635531298,0.5944351634911955
1046,0.6402808230566497,0.8071610399552774,0.356691798816977
1047,0.8154863491264037,0.7282744829513758,0.587802243979261
1048,0.7751334301475935,0.6869772415723427,0.533801190377182
1049,0.7921319470787261,0.7265849664735666,0.5855469521648945
1050,0.7607148285393892,0.7070584996815111,0.5597660046551055
1051,0.759679741307163,0.6940963668606427,0.5429422428164378
1052,0.7685066805081213,0.7122539919228033,0.5665744424729653
1053,0.7940453976475021,0.7588523501004911,0.6292933890157142
1054,0.8029145425198924,0.7628009935288015,0.634744007094799
1055,0.8682291992590685,0.8037703043601706,0.356691798816977
1056,0.8309167598926523,0.7748786868794595,0.6515467318358376
1057,0.6402808230566497,0.8179169393178657,0.356691798816977
1058,0.8001798359020131,0.7147420559004186,0.5698480946758538
1059,0.6928949539909979,0.5849867323198916,0.410659774577435
1060,0.7147753332190593,0.6182397605094688,0.4491888703179826
1061,0.7057542268927466,0.6003094472628514,0.4282168742795204
1062,0.7277886087270161,0.6246124020045943,0.4567529481842998
1063,0.738216789823273,0.6243937384578955,0.4564924467598914
1064,0.6858834821448441,0.5503465569866947,0.3722184973076659
1065,0.6464832925002891,0.4781159254627201,0.2977253274568576
1066,0.6286762385756601,0.415788368315597,0.2397324081378447
1067,0.6188546801212007,0.413648085327555,0.237846173700241
1068,0.6471784360263821,0.4769721058206492,0.2966081081801679
1069,0.6994345095100221,0.5702104611085872,0.3940492643981024
1070,0.7607148285393892,0.6459994643449071,0.482559368996606
1071,0.7713536872222541,0.6549218065663259,0.49351622986593
1072,0.7270159271112163,0.6073202680309773,0.4363623240132853
1073,0.7517964097590643,0.6386649669833874,0.473636419486361
1074,0.7613056750972318,0.6410126155463989,0.4764842434916409
1075,0.6942725606627477,0.5458202965045282,0.3673245052551469
1076,0.7392058980502186,0.5877812708317361,0.4138366463932669
1077,0.6900500451041225,0.5502224793034614,0.3720839400224085
1078,0.7157968342439558,0.5815920833012884,0.4068158292383705
1079,0.6977449545376404,0.5676903141468812,0.3912478182290107
1080,0.7786061379064588,0.655963515203941,0.4948027713418137
1081,0.7986330497803349,0.6996809713691134,0.5501621085853418
1082,0.7680677428156691,0.6689500701604036,0.5109692833313073
1083,0.6816089988682145,0.5050610983789245,0.3246101194327664
1084,0.6192178577816401,0.3818924823649317,0.2106897419650278
1085,0.6049852843207051,0.3938625139723303,0.2207431347266575
1086,0.5883116618857657,0.3895045295064959,0.2170572499491933
1087,0.6027514848741442,0.4205235936997093,0.2439305613192315
1088,0.586972631818211,0.4086661923958469,0.2334828986114965
1089,0.6043346123969793,0.43942037225553,0.2610258393641299
1090,0.5063668374812073,0.2743034578707739,0.1303829367118973
1091,0.4959367272244232,0.218619806265085,0.09594706212631733
1092,0.5181073747772378,0.2573512915969748,0.1193880375902854
1093,0.5336053899935942,0.2881424685927881,0.1396932281989362
1094,0.5319174288168576,0.3042778436643433,0.1509289536557316
1095,0.542795356060782,0.3466544814505703,0.1823880393271962
1096,0.5467159969261591,0.360557021233206,0.1933225654662117
1097,0.5372793172533272,0.3704576042442652,0.2012935437245079
1098,0.5339212886241222,0.3711941012023831,0.201892604471532
1099,0.5169127015340156,0.3410949426984415,0.1781000791691516
1100,0.4986492546236189,0.3311412284474095,0.1705440766813894
1101,0.5322343293089652,0.3992003477662539,0.225297777815899
1102,0.5480508299694616,0.4408165923142395,0.2623105737618945
1103,0.5479482659506035,0.4460517615394156,0.2671541350787173
1104,0.5970362954875494,0.4832296102335543,0.3027440962823071
1105,0.6701329997918861,0.5984868716796156,0.4261108611252952
1106,0.6246401841958539,0.5347414158364147,0.3554720837036348
1107,0.5839967108412352,0.4588784574967632,0.2791971823301408
1108,0.7043192795046962,0.6183501900469236,0.4493194540860618
1109,0.6099814244134787,0.5091005743304152,0.3287338006597667
1110,0.5738023185030053,0.4177542817275242,0.2414711691496446
1111,0.5482559004462247,0.3448772607804317,0.1810120377361979
1112,0.5198401801992996,0.2804572844594891,0.1344857839636555
1113,0.5035842752729262,0.2259910729246835,0.1002297875968954
1114,0.492639163408413,0.1969312569861652,0.08382457891693518
1115,0.5225361851089372,0.2738051768819232,0.1300533294993152
1116,0.5828406621110713,0.4000546186935023,0.2260307925316438
1117,0.6405441144760664,0.5210311313607443,0.3410542433720668
1118,0.6496920964148208,0.5484824445168621,0.3701993106925214
1119,0.5965654094646992,0.4653793132812168,0.2853959384862652
1120,0.591075717313038,0.4664051861031613,0.2863799659780425
1121,0.5846700169984591,0.4608087102974541,0.2810310714966965
1122,0.6226574805858326,0.4979817247351039,0.3174416728748989
1123,0.6309073345176782,0.5053314013677044,0.3248853005712003
1124,0.6049852843207051,0.4681585952421015,0.2880655273683989
1125,0.615850292468724,0.4828055385325333,0.3023264049420114
1126,0.6213020095334955,0.4952319426742654,0.3146774159501335
1127,0.6950007763568978,0.5818268328903841,0.4070811139791999
1128,0.714145990959046,0.6315696638840873,0.4650767958335587
1129,0.691920874380068,0.6113541739340769,0.4410809260396213
1130,0.651937483210153,0.5562697398633523,0.378668084880863
1131,0.6325088505650854,0.500443610392668,0.3199260761687107
1132,0.6025649611237786,0.4642041111192448,0.2842706238028871
1133,0.5872598238594433,0.4219823424794787,0.2452307873149966
1134,0.5506087213519025,0.3450751817498253,0.1811650319057952
1135,0.5389504855729148,0.3102773270222497,0.1552111816300565
1136,0.5449655127363038,0.308068919401911,0.1536283047678447
1137,0.54989371111623,0.297469871511704,0.1461382947127728
1138,0.5809733006078676,0.3570683938161489,0.1905503126407192
1139,0.595339362745764,0.3955922654390693,0.2222142659703177
1140,0.6844889917713177,0.5489801600861702,0.370737934116955
1141,0.83476346109016,0.7410073563911924,0.604924632375591
1142,0.8209816023315666,0.7443170831381362,0.6094115963491297
1143,0.6488264170211171,0.5290934844951741,0.349499147392309
1144,0.637553778236695,0.5353794561729454,0.3561497871847781
1145,0.6442188957268412,0.5471113920622752,0.3687174419696137
1146,0.7033610215378053,0.6414385375970794,0.4770017439035009
1147,0.7430735316113036,0.6832899504285749,0.5290943210516628
1148,0.673646391240727,0.6025799146986663,0.4308470910202327
1149,0.7032811077704011,0.6437760719011105,0.4798464341066419
1150,0.6841604633186175,0.6106837067165383,0.4402950468508927
1151,0.7153255534943613,0.6531470889161655,0.49132791116394
1152,0.7487999992313842,0.6803859424805253,0.5254006308568048
1153,0.7944699830433083,0.7231940925367094,0.5810323685129518
1154,0.7638116740278948,0.6944897340596102,0.5434493804610033
1155,0.7032811077704011,0.6105718906015817,0.440164045512541
1156,0.6570043198176043,0.547236175138835,0.3688521970641043
1157,0.6892350571675653,0.5861527425107858,0.411983944201202
1158,0.6546046090920872,0.5306397912052754,0.3511297706739243
1159,0.6163064441440842,0.4383313485930032,0.260025833201804
1160,0.6025649611237786,0.3739430459459855,0.2041360325970995
1161,0.5981649095298099,0.3682392752915793,0.1994942777537364
1162,0.5883116618857657,0.3456682647112088,0.1816238563325063
1163,0.5975068104124075,0.3584679189853543,0.1916601676901547
1164,0.6663480953470655,0.5206378507929229,0.3406447550027852
1165,0.6402808230566497,0.8018141386114591,0.356691798816977
1166,0.8377207644177687,0.7271485748063875,0.5862988636388227
1167,0.8493146835270636,0.753434486785263,0.6218491036544603
1168,0.7797602702989495,0.688763921420863,0.5360887014087153
1169,0.7643265950396414,0.6699699671852611,0.5122489153743558
1170,0.7315629518489749,0.6357719139226281,0.470137702351218
1171,0.7454146400571368,0.6553386887260239,0.4940309089452034
1172,0.7984218922259156,0.7259268703606213,0.5846695351836949
1173,0.7757857469558564,0.7144554137970919,0.5694705131660404
1174,0.7342470327049141,0.6615603980868339,0.5017411624867858
1175,0.7725186547536869,0.7043494533231064,0.5562306976361806
1176,0.8678407008284347,0.789629630198969,0.356691798816977
1177,0.8746145091229309,0.7844243682551523,0.356691798816977
1178,0.8391955080429259,0.7545211717059408,0.6233390426859087
1179,0.7311787074021463,0.6205546540444994,0.4519298805388737
1180,0.6784683077375955,0.5429774631305654,0.3642660270953858
1181,0.7068682831929671,0.5610362819656358,0.3838953617089209
1182,0.6782197390141997,0.5265062147876539,0.346778672999861
1183,0.6515062790600534,0.4606605164649364,0.2808900763381568
1184,0.6211210565634325,0.3737604119688177,0.2039866193174727
1185,0.6125559730701227,0.3505716055743615,0.1854383138393966
1186,0.6111780993006444,0.3571321275772636,0.1906007884370508
1187,0.6426465625182686,0.4373957416594203,0.2591681464079252
1188,0.6933004165770416,0.5593298891478705,0.3820202285594111
1189,0.6402808230566497,0.7971168858974672,0.356691798816977
1190,0.6402808230566497,0.5358893414848658,0.356691798816977
1191,0.7747707946048701,0.6842884749280053,0.5303670830572931
1192,0.681196577339036,0.5846364757877508,0.4102623913579296
1193,0.6499515753959769,0.5517095697973537,0.373698109838688
1194,0.7238393090484524,0.6378091341473581,0.4726001847429122
1195,0.8174826467258138,0.7304276225692035,0.5906820800528114
1196,0.8136233241918921,0.7155058734370011,0.5708547911237217
1197,0.8482551918518372,0.7374976420897508,0.6001828692925923
1198,0.8261002038267452,0.7193127950852046,0.5758842018883887
1199,0.8546582050632957,0.7537968891567655,0.622345810413489
1200,0.6402808230566497,0.7874649525417834,0.356691798816977
1201,0.6402808230566497,0.8186956961013399,0.356691798816977
1202,0.819954047668386,0.6979222397110774,0.5478837357339407
1203,0.7876491522564852,0.6632096630907812,0.5037941151495491
1204,0.7660160413069483,0.6282093620717262,0.4610478723738451
1205,0.771936390751794,0.6273392655848,0.4600072564799709
1206,0.7561944432295327,0.589173569515558,0.4154236285605063
1207,0.7176005431772926,0.5229930981293861,0.343100477577481
1208,0.6959705453537528,0.4822395295002734,0.3017693316795998
1209,0.6860473534844527,0.4542424473896234,0.2748156382441894
1210,0.6716409894467699,0.4231134478580133,0.246241219737563
1211,0.6746468567294774,0.4400414614308895,0.2615969691688661
1212,0.7406491416852764,0.5560242003502361,0.3783997074590176
1213,0.8163129954097387,0.687672613117734,0.5346909573541856
1214,0.8249427710693441,0.7056085183215641,0.5578725184014846
1215,0.7986330497803349,0.6673149926889335,0.5089208382356931
1216,0.7593097253379583,0.6132498503408347,0.4433063883874238
1217,0.7756408350750824,0.6175767686184761,0.4484052423489878
1218,0.7994771222897802,0.6449416619906765,0.4812677925822287
1219,0.8239201566052573,0.6766627347825888,0.5206821543399025
1220,0.7900715977026403,0.651367535883715,0.4891380754116592
1221,0.799125533758643,0.6681330316018811,0.5099452201706334
1222,0.8449357176178994,0.6837893949440792,0.52973076107628
1223,0.8433377290148094,0.6975308082502751,0.5473772327438674
1224,0.8511656205868895,0.7167453408667823,0.5724900923527527
1225,0.6402808230566497,0.7725843137918651,0.6483395913008351
1226,0.8344267407097586,0.7007535788812628,0.5515537326467593
1227,0.7934789303753693,0.6478991564638795,0.4848828508898805
1228,0.7865065962210874,0.6411191225863541,0.4766136268135626
1229,0.770551750371122,0.6286439587076372,0.4615680423284905
1230,0.789075020824515,0.6490573422783834,0.4863019026625031
1231,0.7260876237824688,0.5567604940301405,0.3792047478639715
1232,0.7020813097267481,0.4956453825203158,0.3150923121173365
1233,0.6960512984485716,0.4910784004179924,0.310523395489423
1234,0.6504702228321961,0.4058159728878113,0.2310037787346778
1235,0.6301942432081254,0.3626340885513036,0.1949821423797629
1236,0.6364067011028663,0.3877476214542983,0.2155796149059222
1237,0.697261472584768,0.4953697942963297,0.3148157248194999
1238,0.6916771401362419,0.49743298437589,0.3168891438322953
1239,0.7165031741459008,0.5476103537638465,0.3692564145794544
1240,0.7034409262266786,0.5468617404900423,0.3684479078703953
1241,0.705037118263639,0.5541791863027725,0.376385897154889
1242,0.6971808596620654,0.5551639568463463,0.377460144795775
1243,0.649519052838329,0.4859068030758919,0.3053872276480749
1244,0.6515925427186984,0.4968836380079948,0.3163364540585026
1245,0.6814440602090862,0.5552869303680332,0.3775943910836654
1246,0.6878473615605104,0.5366532611050171,0.357504565066927
1247,0.6859654227080831,0.5361441022986314,0.3569627543549729
1248,0.7111490094692284,0.5865020935356487,0.4123810630878442
1249,0.7434516283800898,0.6427146102196627,0.4785537201385436
1250,0.7105164551884251,0.5831162663569994,0.4085396887385992
1251,0.7047181690872789,0.5583524661395168,0.380948059491432
1252,0.7646206799274147,0.6444121096705046,0.4806218017960778
1253,0.7399658508550612,0.6230801456877708,0.45492894791886
1254,0.6865387328145997,0.5385583194961955,0.3595351681729396
1255,0.7015207017358994,0.5279307822327612,0.3482753640114326
1256,0.6654196220290585,0.4709214747365197,0.2907308981152565
1257,0.6802057454293575,0.4983928835155375,0.3178559644396859
1258,0.6393144934871521,0.3959373089110665,0.2225082744458664
1259,0.6270649341612687,0.365820905821241,0.1975414982160856
1260,0.6379944125959075,0.4088332335605565,0.2336285790159033
1261,0.6593952974304422,0.4481896459759763,0.2691440776162079
1262,0.6763110103597404,0.4805375023216314,0.3000970683777493
1263,0.685227604890227,0.505601559848039,0.3251604430549833
1264,0.6994345095100221,0.5402881912468595,0.3613836514971496
1265,0.6637281611792933,0.4860472994798908,0.3055262329022439
1266,0.6566620409093425,0.4889883991601208,0.3084428974421961
1267,0.6309073345176782,0.4500140347091456,0.2708477057010101
1268,0.6596509595909102,0.5034362327252506,0.3229582179996657
1269,0.6660950037020504,0.509636752019125,0.3292829759182161
1270,0.6333968319802287,0.4713562384617412,0.2911513646332651
1271,0.6988717783613301,0.5599399121115358,0.3826900884646236
1272,0.7252356352377516,0.6018996737502733,0.4300582931046441
1273,0.7652085106349782,0.6302710271490559,0.4635178632949229
1274,0.7351650331043232,0.5818268328903841,0.4070811139791999
1275,0.7158753508716525,0.5643126112367807,0.3875075461406289
1276,0.6889087920334646,0.5733152949472533,0.3975133144980472
1277,0.6693777310028994,0.5363987421146021,0.3572336764255068
1278,0.6646589973315737,0.51084109419168,0.3305180671566643
1279,0.6229282208612191,0.3847424657963132,0.2130632405597481
1280,0.6166711225453119,0.342293874137443,0.179020693607932
1281,0.6123724356957946,0.3139959754845764,0.1578938709816827
1282,0.5997601439040672,0.2990722602499559,0.1472593026517876
1283,0.6586277155008733,0.413648085327555,0.237846173700241
1284,0.7146180496142904,0.5344859864376345,0.3552009434052915
1285,0.8593147052098713,0.718172837482842,0.5743760885701684
1286,0.6402808230566497,0.7691299212246682,0.6435243483778753
1287,0.8221446117258983,0.6766627347825888,0.5206821543399025
1288,0.7357000043515548,0.616802377381452,0.447490737572781
1289,0.6942725606627477,0.5851034379035605,0.4107922220588525
1290,0.6814440602090862,0.5865020935356487,0.4123810630878442
1291,0.6738966468587613,0.5841691404006863,0.4097324518030686
1292,0.6517650357839884,0.5692517206891683,0.3929824240053897
1293,0.6802057454293575,0.5911403792434946,0.4176702078910832
1294,0.7324843161333183,0.6695621947998375,0.5117371220469564
1295,0.847658645833401,0.7422962259189515,0.6066701648141244
1296,0.8303077569329469,0.7397162411615743,0.6031783301275359
1297,0.8095373489990814,0.699388156553457,0.5497824807760312
1298,0.7795440006316919,0.6193431698480386,0.450494439966782
1299,0.7407250239806126,0.5660039823080129,0.3893784022038311
1300,0.6754794460339918,0.4656726504129474,0.2856771483607724
1301,0.7038403136012882,0.5007164060577313,0.3202019223183581
1302,0.6933814806423964,0.4706314091255452,0.2904505295549227
1303,0.6829270740637017,0.4108324299987935,0.235375456364364
1304,0.6589689734074504,0.3428917678230303,0.1794806358578133
1305,0.6431711006786619,0.2967804850194944,0.1456572537032404
1306,0.6410703729089208,0.2983865759082236,0.1467791129777189
1307,0.6708874183181214,0.378660611991992,0.2080134615661803
1308,0.7822071474889076,0.5687717444480997,0.3924488299809821
1309,0.6402808230566497,0.7373124574937141,0.5999331445428291
1310,0.8735857018159502,0.7295858464264154,0.5895554441735742
1311,0.7996177144164787,0.6621793538418248,0.5025111722114386
1312,0.7051168330152379,0.5288353271319182,0.3492272561351373
1313,0.7568630831390214,0.6087800396634341,0.4380671869426388
1314,0.7670425780533716,0.6275569028040393,0.4602674449979873
1315,0.7446602479601596,0.6076574496622266,0.4367558470008198
1316,0.7534393560926802,0.6049547344882384,0.43360609161721
1317,0.7646206799274147,0.6175767686184761,0.4484052423489878
1318,0.6751465335218857,0.4926054323451642,0.3120476097274382
1319,0.7385212719108016,0.581004794366989,0.4061524967894267
1320,0.839798065827081,0.7124456899459009,0.5668263647659181
1321,0.8571535627971381,0.7277117466281049,0.5870506274899406
1322,0.8520236173982013,0.7149330867887422,0.5700997943536373
1323,0.7611580064555368,0.5997404873707667,0.4275589214935454
1324,0.6445677822380518,0.4347339207668936,0.2567353086769861
1325,0.6677804694625947,0.4564915572652262,0.2769372342814761
1326,0.6067478764787816,0.3501818649251607,0.1851337456796972
1327,0.5780961372340175,0.2869552263427875,0.1388826898808367
1328,0.6031243593204932,0.2932316435159606,0.1431927786856661
